Fold #,Percentile,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
3,75,310,10.1987182650296,10.1987182650296,10.1987182650296,985,8.142881155609007,0.7984220118649757,0.7984220118649757
3,75,310,9.929162120439162,9.929162120439162,9.934074896398952,695,7.041408953824534,0.7091644660861973,0.7088137574216403
3,75,310,9.986341876010774,9.986341876010774,11.172043597772824,55,10.287371871674756,1.0301441708486985,0.9208137957611954
3,75,310,9.463023266059492,9.463023266059492,9.764053261723474,45,9.474988435405583,1.001264412969268,0.970394996978246
3,75,310,9.446445288998492,9.446445288998492,10.502552615015546,316,10.2398878391655,1.0839937697083861,0.974990387053666
3,75,310,9.994336092487124,9.994336092487124,9.994336092487124,969,8.661588047142061,0.8666496670702412,0.8666496670702412
3,75,316,10.411115146882656,10.411115146882656,10.700179973200544,29,10.411115146882656,1.0,0.9729850500606649
3,75,316,10.71804842974815,10.71804842974815,10.71804842974815,326,10.087118676176692,0.9411338959973068,0.9411338959973068
3,75,316,11.078501186514847,11.078501186514847,11.078501186514847,564,9.933315068830543,0.8966298691127762,0.8966298691127762
3,75,316,10.665781450136326,10.665781450136326,12.96401134759837,47,10.665781450136326,1.0,0.8227223167397335
3,75,316,10.71259827634447,10.71259827634447,10.71259827634447,59,10.71259827634447,1.0,1.0
3,75,316,10.533513306533877,10.533513306533877,11.510546831491894,15,10.533513306533877,1.0,0.9151184092935589
3,75,316,10.587118676176692,10.587118676176692,10.587118676176692,841,8.470623803726982,0.8000877351821623,0.8000877351821623
3,75,316,10.68147308166749,10.68147308166749,10.68147308166749,18,10.68147308166749,1.0,1.0
3,75,316,11.025567000601916,11.025567000601916,13.008279854613816,32,11.025567000601916,1.0,0.8475807042766945
3,75,316,10.270934426425436,10.270934426425436,10.270934426425436,158,10.270934426425436,1.0,1.0
3,75,316,11.197146443228371,11.197146443228371,12.774470827157014,28,11.197146443228371,1.0,0.8765252662697043
3,75,316,11.070416818176868,11.070416818176868,12.555942404131972,29,11.070416818176868,1.0,0.8816874482104792
3,75,388,11.66298135193439,11.66298135193439,11.765977218434,20,11.66298135193439,1.0,0.99124629730387
3,75,388,12.028618022937074,12.028618022937074,12.028618022937074,649,11.132553781739915,0.9255056366834098,0.9255056366834098
3,75,388,12.102658231451583,12.102658231451583,12.102658231451583,36,12.102658231451583,1.0,1.0
3,75,388,11.780006876302298,11.780006876302298,12.973440831493033,53,11.768041706956206,0.9989842816331319,0.9070871683007394
3,75,388,11.746512968738196,11.746512968738196,11.746512968738196,11,11.746512968738196,1.0,1.0
3,75,388,11.494742863466495,11.494742863466495,12.359481644494752,7,11.810207740252224,1.02744427435505,0.955558499940231
3,75,388,11.46829490245427,11.46829490245427,12.99974826069358,45,12.12912020631406,1.057621931549595,0.9330273143048486
3,75,388,12.098553193604586,12.098553193604586,12.143541073585558,111,11.881188899721664,0.9820338605447615,0.9783957436900709
3,75,388,11.51599698489557,11.51599698489557,12.391784982164106,54,11.512563409469715,0.9997018429728352,0.9290480286770726
3,75,388,11.31955861672984,11.31955861672984,11.31955861672984,29,11.31955861672984,1.0,1.0
3,75,273,12.630678014265037,12.630678014265037,13.630678014265037,44,12.630678014265037,1.0,0.92663607790064
3,75,273,12.55428468658914,12.55428468658914,12.55428468658914,84,12.55428468658914,1.0,1.0
3,75,273,12.643541073585558,12.643541073585558,12.643541073585558,128,12.643541073585558,1.0,1.0
3,75,273,12.368818507122125,12.368818507122125,12.368818507122125,552,11.188628863158383,0.9045834779381577,0.9045834779381577
3,75,273,12.71068343437569,12.71068343437569,12.71068343437569,514,12.66298135193439,0.9962470875238469,0.9962470875238469
3,75,273,12.567907573478063,12.567907573478063,12.567907573478063,696,10.391901574778371,0.8268601208293657,0.8268601208293657
3,75,273,12.617233644385012,12.617233644385012,13.315213137479308,221,13.315213137479308,1.0553195345958355,1.0
3,75,273,12.583506583741936,12.583506583741936,12.985406000839124,104,12.884536579405916,1.0239225841907147,0.9922320933649137
3,75,273,12.36666812285831,12.36666812285831,12.36666812285831,938,12.11289545345904,0.9794793013867492,0.9794793013867492
3,75,273,12.56205645294097,12.56205645294097,13.630678014265037,27,12.56205645294097,1.0,0.9216017310213247
3,75,273,12.305962170593546,12.305962170593546,12.305962170593546,15,12.305962170593546,1.0,1.0
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,16,13.630678014265037,1.0,1.0
3,75,201,13.028618022937074,13.028618022937074,13.028618022937074,17,13.028618022937074,1.0,1.0
3,75,201,13.297344680931705,13.297344680931705,13.297344680931705,31,13.297344680931705,1.0,1.0
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,19,13.630678014265037,1.0,1.0
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,466,12.009177744588245,0.8810403805313405,0.8810403805313405
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,35,13.630678014265037,1.0,1.0
3,75,201,12.973440831493033,12.973440831493033,12.99974826069358,43,12.643541073585558,0.9745711440632895,0.9725989165355562
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,0,13.630678014265037,1.0,1.0
3,75,201,13.341613187947148,13.341613187947148,13.341613187947148,542,13.014183141815328,0.9754579868626666,0.9754579868626666
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,114,13.341613187947148,0.9787930706003494,0.9787930706003494
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,16,13.630678014265037,1.0,1.0
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,209,13.329648018601056,0.977915258848537,0.977915258848537
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,323,13.243825207030495,0.9716189607861263,0.9716189607861263
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,56,13.630678014265037,1.0,1.0
3,75,201,13.630678014265037,13.630678014265037,13.630678014265037,49,13.630678014265037,1.0,1.0
3,80,293,4.184818934934552,4.184818934934552,5.316217416029574,46,4.184818934934552,1.0,0.7871797948512028
3,80,293,2.0,2.0,2.5,11,2.0,1.0,0.8
3,80,293,5.04874325232433,5.04874325232433,5.04874325232433,787,1.0,0.19806909363822808,0.19806909363822808
3,80,293,5.156706530853804,5.156706530853804,5.445771357171692,28,5.156706530853804,1.0,0.9469193972058321
3,80,293,5.279642067948914,5.279642067948914,6.8555906394482165,12,5.279642067948914,1.0,0.7701221303338869
3,80,293,4.48013918336325,4.48013918336325,7.150153529714167,16,4.470709699468587,0.9978952698769541,0.6252606578151766
3,80,293,3.5177825608059994,3.5177825608059994,3.5177825608059994,496,3.4199945798893454,0.9722018120147117,0.9722018120147117
3,80,293,5.174489091659804,5.174489091659804,5.174489091659804,738,4.156706530853804,0.8033076226894647,0.8033076226894647
3,80,293,3.511434517427894,3.511434517427894,4.564953991329102,25,3.0772317626613495,0.8763460481431402,0.674099184461967
3,80,293,1.3010299956639813,1.3010299956639813,1.9871369406794797,4,1.3154648767857289,1.0110949641206242,0.6619900470150387
3,80,396,7.260338343982993,7.260338343982993,9.106558954525523,53,8.503569567009897,1.1712359898567581,0.9337851552351759
3,80,396,6.2539638598522584,6.2539638598522584,7.855412122439317,95,6.2947061701745515,1.0065146379536731,0.8013209328882258
3,80,396,7.105165649733196,7.105165649733196,7.105165649733196,245,7.105165649733196,1.0,1.0
3,80,396,5.860596036675301,5.860596036675301,7.8461611555535535,0,5.860596036675301,1.0,0.7469380147165523
3,80,396,6.674489091659804,6.674489091659804,7.319761105085714,11,6.674489091659804,1.0,0.9118452085850752
3,80,396,6.032760767290031,6.032760767290031,6.333790762954012,894,2.3685395945103433,0.3926128825384057,0.37395292695233934
3,80,396,6.949119036855944,6.949119036855944,7.522078789105983,17,6.949119036855944,1.0,0.9238295997271604
3,80,396,5.9157110250334455,5.9157110250334455,6.231175901819174,44,5.942111075501287,1.0044627011624003,0.9536099075242771
3,80,396,6.8300909483604615,6.8300909483604615,6.842056117706555,69,6.842056117706555,1.0017518316280936,1.0
3,80,396,6.9304121453228875,6.9304121453228875,6.9304121453228875,302,6.9304121453228875,1.0,1.0
3,80,396,6.87258267581315,6.87258267581315,8.872561206021395,8,7.87511836126458,1.1458746635351043,0.8875811818486079
3,80,429,7.511348621686288,7.511348621686288,7.814848329125923,14,7.511348621686288,1.0,0.9611637110974384
3,80,429,7.475519087323785,7.475519087323785,7.475519087323785,296,7.475519087323785,1.0,1.0
3,80,429,7.386903465875848,7.386903465875848,8.616481105141165,137,8.074026441205964,1.093019081473626,0.9370445246364508
3,80,429,7.917549086002367,7.917549086002367,7.992018456967737,22,7.917549086002367,1.0,0.9906820321591668
3,80,429,8.429881493404688,8.429881493404688,8.429881493404688,263,8.429881493404688,1.0,1.0
3,80,429,8.448194706128888,8.448194706128888,8.448194706128888,187,8.448194706128888,1.0,1.0
3,80,429,8.440741988597637,8.440741988597637,8.989705221640826,98,8.440741988597637,1.0,0.9389342342703657
3,80,429,8.083396470111653,8.083396470111653,8.757507548908396,48,7.773115507561909,0.9616150260973827,0.8875944969674402
3,80,440,9.06224225827443,9.06224225827443,10.244901614013823,30,9.06224225827443,1.0,0.8845611797655867
3,80,440,8.947030576986766,8.947030576986766,9.236095403304654,9,8.947030576986766,1.0,0.9687027024196326
3,80,440,9.313413061707609,9.313413061707609,10.087118676176692,389,9.313413061707609,1.0,0.9232976591921748
3,80,440,9.225382728247943,9.225382728247943,10.284430962969877,18,10.284430962969877,1.1147972139387938,1.0
3,80,440,8.964720516525471,8.964720516525471,9.636471187836268,381,9.349876073294034,1.0429634762242248,0.9702593294831835
3,80,440,8.907791438545377,8.907791438545377,9.794558350038312,64,8.907791438545377,1.0,0.9094633081144016
3,80,440,8.869175541139924,8.869175541139924,8.869175541139924,704,7.5306962787678255,0.8490863940888841,0.8490863940888841
3,80,440,8.749984529361274,8.749984529361274,9.665693084989062,255,8.749984529361274,1.0,0.9052619871564209
3,80,440,9.315508247102477,9.315508247102477,9.38961038001162,41,9.315508247102477,1.0,0.9921080715908203
3,80,440,8.992245163212285,8.992245163212285,11.107144242513796,21,10.490942049984412,1.1666654833770957,0.9445219960166895
3,80,440,9.201077863174971,9.201077863174971,9.201077863174971,244,9.201077863174971,1.0,1.0
3,80,440,8.737888753550665,8.737888753550665,13.630678014265037,112,13.630678014265037,1.5599509674148888,1.0
3,80,440,9.236095403304654,9.236095403304654,9.236095403304654,5,9.236095403304654,1.0,1.0
3,80,408,9.60190569220774,9.60190569220774,10.86684663986721,18,10.12992547502119,1.0549911444393747,0.9321862920065075
3,80,408,9.875297156964743,9.875297156964743,11.375870900508426,34,9.875297156964743,1.0,0.8680915284053885
3,80,408,9.87045873230197,9.87045873230197,9.87045873230197,10,9.87045873230197,1.0,1.0
3,80,408,9.694947869728912,9.694947869728912,10.075019421853344,46,9.694947869728912,1.0,0.9622758491859545
3,80,408,10.1987182650296,10.1987182650296,10.1987182650296,985,9.278723685140251,0.9097931175289037,0.9097931175289037
3,80,408,9.929162120439162,9.929162120439162,9.934074896398952,695,8.47374322944076,0.8534197676153937,0.8529977192453467
3,80,408,9.986341876010774,9.986341876010774,11.172043597772824,55,10.287371871674756,1.0301441708486985,0.9208137957611954
3,80,408,9.463023266059492,9.463023266059492,9.764053261723474,45,9.474988435405583,1.001264412969268,0.970394996978246
3,80,408,9.446445288998492,9.446445288998492,10.502552615015546,316,10.502552615015546,1.111799443463354,1.0
3,80,408,9.994336092487124,9.994336092487124,9.994336092487124,969,8.95065287345995,0.8955725313448559,0.8955725313448559
3,80,399,10.411115146882656,10.411115146882656,10.700179973200544,29,10.411115146882656,1.0,0.9729850500606649
3,80,399,10.71804842974815,10.71804842974815,10.71804842974815,326,10.71804842974815,1.0,1.0
3,80,399,11.078501186514847,11.078501186514847,11.078501186514847,564,10.538291997516414,0.9512380619089524,0.9512380619089524
3,80,399,10.665781450136326,10.665781450136326,12.96401134759837,47,10.665781450136326,1.0,0.8227223167397335
3,80,399,10.71259827634447,10.71259827634447,10.71259827634447,59,10.71259827634447,1.0,1.0
3,80,399,10.533513306533877,10.533513306533877,11.510546831491894,15,10.533513306533877,1.0,0.9151184092935589
3,80,399,10.587118676176692,10.587118676176692,10.587118676176692,841,9.497023854194824,0.8970357417042262,0.8970357417042262
3,80,399,10.68147308166749,10.68147308166749,10.68147308166749,18,10.68147308166749,1.0,1.0
3,80,399,11.025567000601916,11.025567000601916,13.008279854613816,32,11.025567000601916,1.0,0.8475807042766945
3,80,399,10.270934426425436,10.270934426425436,10.270934426425436,158,10.270934426425436,1.0,1.0
3,80,399,11.197146443228371,11.197146443228371,12.774470827157014,28,11.197146443228371,1.0,0.8765252662697043
3,80,399,11.070416818176868,11.070416818176868,12.555942404131972,29,11.070416818176868,1.0,0.8816874482104792
3,80,527,11.66298135193439,11.66298135193439,11.765977218434,20,11.66298135193439,1.0,0.99124629730387
3,80,527,12.028618022937074,12.028618022937074,12.028618022937074,649,11.132553781739915,0.9255056366834098,0.9255056366834098
3,80,527,12.102658231451583,12.102658231451583,12.102658231451583,36,12.102658231451583,1.0,1.0
3,80,527,11.780006876302298,11.780006876302298,12.973440831493033,53,11.780006876302298,1.0,0.9080094501765736
3,80,527,11.746512968738196,11.746512968738196,11.746512968738196,11,11.746512968738196,1.0,1.0
3,80,527,11.494742863466495,11.494742863466495,12.359481644494752,7,11.810207740252224,1.02744427435505,0.955558499940231
3,80,527,11.46829490245427,11.46829490245427,12.99974826069358,45,12.996314685267723,1.133238619673658,0.9997358736987054
3,80,527,12.098553193604586,12.098553193604586,12.143541073585558,111,12.098553193604586,1.0,0.9962953244273345
3,80,527,11.51599698489557,11.51599698489557,12.391784982164106,54,11.512563409469715,0.9997018429728352,0.9290480286770726
3,80,527,11.31955861672984,11.31955861672984,11.31955861672984,29,11.31955861672984,1.0,1.0
3,80,324,12.630678014265037,12.630678014265037,13.630678014265037,44,12.630678014265037,1.0,0.92663607790064
3,80,324,12.55428468658914,12.55428468658914,12.55428468658914,84,12.55428468658914,1.0,1.0
3,80,324,12.643541073585558,12.643541073585558,12.643541073585558,128,12.643541073585558,1.0,1.0
3,80,324,12.368818507122125,12.368818507122125,12.368818507122125,552,11.790688854486348,0.9532591045536902,0.9532591045536902
3,80,324,12.71068343437569,12.71068343437569,12.71068343437569,514,12.66298135193439,0.9962470875238469,0.9962470875238469
3,80,324,12.567907573478063,12.567907573478063,12.567907573478063,696,10.476467635939516,0.8335888511821894,0.8335888511821894
3,80,324,12.617233644385012,12.617233644385012,13.315213137479308,221,13.315213137479308,1.0553195345958355,1.0
3,80,324,12.583506583741936,12.583506583741936,12.985406000839124,104,12.884536579405916,1.0239225841907147,0.9922320933649137
3,80,324,12.36666812285831,12.36666812285831,12.36666812285831,938,12.11289545345904,0.9794793013867492,0.9794793013867492
3,80,324,12.56205645294097,12.56205645294097,13.630678014265037,27,12.56205645294097,1.0,0.9216017310213247
3,80,324,12.305962170593546,12.305962170593546,12.305962170593546,15,12.305962170593546,1.0,1.0
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,16,13.630678014265037,1.0,1.0
3,80,282,13.028618022937074,13.028618022937074,13.028618022937074,17,13.028618022937074,1.0,1.0
3,80,282,13.297344680931705,13.297344680931705,13.297344680931705,31,13.297344680931705,1.0,1.0
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,19,13.630678014265037,1.0,1.0
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,466,12.090754986500125,0.8870252069520443,0.8870252069520443
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,35,13.630678014265037,1.0,1.0
3,80,282,12.973440831493033,12.973440831493033,12.99974826069358,43,12.684283383907852,0.9777115838935149,0.9757330010966768
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,0,13.630678014265037,1.0,1.0
3,80,282,13.341613187947148,13.341613187947148,13.341613187947148,542,13.014183141815328,0.9754579868626666,0.9754579868626666
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,114,13.341613187947148,0.9787930706003494,0.9787930706003494
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,16,13.630678014265037,1.0,1.0
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,209,13.630678014265037,1.0,1.0
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,323,13.329648018601056,0.977915258848537,0.977915258848537
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,56,13.630678014265037,1.0,1.0
3,80,282,13.630678014265037,13.630678014265037,13.630678014265037,49,13.630678014265037,1.0,1.0
3,90,635,4.184818934934552,4.184818934934552,5.316217416029574,46,4.184818934934552,1.0,0.7871797948512028
3,90,635,2.0,2.0,2.5,11,2.0,1.0,0.8
3,90,635,5.04874325232433,5.04874325232433,5.04874325232433,787,3.8868528072345416,0.7698654126341481,0.7698654126341481
3,90,635,5.156706530853804,5.156706530853804,5.445771357171692,28,5.156706530853804,1.0,0.9469193972058321
3,90,635,5.279642067948914,5.279642067948914,6.8555906394482165,12,5.279642067948914,1.0,0.7701221303338869
3,90,635,4.48013918336325,4.48013918336325,7.150153529714167,16,4.48013918336325,1.0,0.6265794384337293
3,90,635,3.5177825608059994,3.5177825608059994,3.5177825608059994,496,3.5177825608059994,1.0,1.0
3,90,635,5.174489091659804,5.174489091659804,5.174489091659804,738,4.885424265341916,0.944136547358115,0.944136547358115
3,90,635,3.511434517427894,3.511434517427894,4.564953991329102,25,3.877071188430579,1.1041274354364188,0.8493122155874688
3,90,635,1.3010299956639813,1.3010299956639813,1.9871369406794797,4,1.3010299956639813,1.0,0.654725886792235
3,90,575,7.260338343982993,7.260338343982993,9.106558954525523,53,8.252532848553972,1.136659540859175,0.9062185716650809
3,90,575,6.2539638598522584,6.2539638598522584,7.855412122439317,95,6.2947061701745515,1.0065146379536731,0.8013209328882258
3,90,575,7.105165649733196,7.105165649733196,7.105165649733196,245,7.105165649733196,1.0,1.0
3,90,575,5.860596036675301,5.860596036675301,7.8461611555535535,0,5.860596036675301,1.0,0.7469380147165523
3,90,575,6.674489091659804,6.674489091659804,7.319761105085714,11,6.674489091659804,1.0,0.9118452085850752
3,90,575,6.032760767290031,6.032760767290031,6.333790762954012,894,2.4340242377576446,0.40346772094047906,0.38429186072803606
3,90,575,6.949119036855944,6.949119036855944,7.522078789105983,17,6.949119036855944,1.0,0.9238295997271604
3,90,575,5.9157110250334455,5.9157110250334455,6.231175901819174,44,5.942111075501287,1.0044627011624003,0.9536099075242771
3,90,575,6.8300909483604615,6.8300909483604615,6.842056117706555,69,6.8300909483604615,1.0,0.9982512319191407
3,90,575,6.9304121453228875,6.9304121453228875,6.9304121453228875,302,6.9304121453228875,1.0,1.0
3,90,575,6.87258267581315,6.87258267581315,8.872561206021395,8,7.851188022572392,1.1423926626889875,0.8848840645071183
3,90,588,7.511348621686288,7.511348621686288,7.814848329125923,14,7.511348621686288,1.0,0.9611637110974384
3,90,588,7.475519087323785,7.475519087323785,7.475519087323785,296,7.475519087323785,1.0,1.0
3,90,588,7.386903465875848,7.386903465875848,8.616481105141165,137,8.074026441205964,1.093019081473626,0.9370445246364508
3,90,588,7.917549086002367,7.917549086002367,7.992018456967737,22,7.917549086002367,1.0,0.9906820321591668
3,90,588,8.429881493404688,8.429881493404688,8.429881493404688,263,8.429881493404688,1.0,1.0
3,90,588,8.448194706128888,8.448194706128888,8.448194706128888,187,8.448194706128888,1.0,1.0
3,90,588,8.440741988597637,8.440741988597637,8.989705221640826,98,8.440741988597637,1.0,0.9389342342703657
3,90,588,8.083396470111653,8.083396470111653,8.757507548908396,48,7.773115507561909,0.9616150260973827,0.8875944969674402
3,90,610,9.06224225827443,9.06224225827443,10.244901614013823,30,9.06224225827443,1.0,0.8845611797655867
3,90,610,8.947030576986766,8.947030576986766,9.236095403304654,9,8.947030576986766,1.0,0.9687027024196326
3,90,610,9.313413061707609,9.313413061707609,10.087118676176692,389,9.313413061707609,1.0,0.9232976591921748
3,90,610,9.225382728247943,9.225382728247943,10.284430962969877,18,9.236095403304654,1.001161217412033,0.8980657691767431
3,90,610,8.964720516525471,8.964720516525471,9.636471187836268,381,8.964720516525471,1.0,0.9302908026997766
3,90,610,8.907791438545377,8.907791438545377,9.794558350038312,64,8.907791438545377,1.0,0.9094633081144016
3,90,610,8.869175541139924,8.869175541139924,8.869175541139924,704,7.5306962787678255,0.8490863940888841,0.8490863940888841
3,90,610,8.749984529361274,8.749984529361274,9.665693084989062,255,8.749984529361274,1.0,0.9052619871564209
3,90,610,9.315508247102477,9.315508247102477,9.38961038001162,41,9.315508247102477,1.0,0.9921080715908203
3,90,610,8.992245163212285,8.992245163212285,11.107144242513796,21,10.490942049984412,1.1666654833770957,0.9445219960166895
3,90,610,9.201077863174971,9.201077863174971,9.201077863174971,244,9.201077863174971,1.0,1.0
3,90,610,8.737888753550665,8.737888753550665,13.630678014265037,112,10.630678014265037,1.216618603658147,0.7799082337019199
3,90,610,9.236095403304654,9.236095403304654,9.236095403304654,5,9.236095403304654,1.0,1.0
3,90,523,9.60190569220774,9.60190569220774,10.86684663986721,18,9.60190569220774,1.0,0.883596319191735
3,90,523,9.875297156964743,9.875297156964743,11.375870900508426,34,9.875297156964743,1.0,0.8680915284053885
3,90,523,9.87045873230197,9.87045873230197,9.87045873230197,10,9.87045873230197,1.0,1.0
3,90,523,9.694947869728912,9.694947869728912,10.075019421853344,46,9.694947869728912,1.0,0.9622758491859545
3,90,523,10.1987182650296,10.1987182650296,10.1987182650296,985,9.60862344304773,0.942140295805087,0.942140295805087
3,90,523,9.929162120439162,9.929162120439162,9.934074896398952,695,8.47374322944076,0.8534197676153937,0.8529977192453467
3,90,523,9.986341876010774,9.986341876010774,11.172043597772824,55,10.287371871674756,1.0301441708486985,0.9208137957611954
3,90,523,9.463023266059492,9.463023266059492,9.764053261723474,45,9.173958439741604,0.9694532267130039,0.9395645633873047
3,90,523,9.446445288998492,9.446445288998492,10.502552615015546,316,9.894589336486073,1.0474404957396513,0.9421128081129282
3,90,523,9.994336092487124,9.994336092487124,9.994336092487124,969,8.95065287345995,0.8955725313448559,0.8955725313448559
3,90,665,10.411115146882656,10.411115146882656,10.700179973200544,29,10.411115146882656,1.0,0.9729850500606649
3,90,665,10.71804842974815,10.71804842974815,10.71804842974815,326,10.71804842974815,1.0,1.0
3,90,665,11.078501186514847,11.078501186514847,11.078501186514847,564,11.078501186514847,1.0,1.0
3,90,665,10.665781450136326,10.665781450136326,12.96401134759837,47,10.665781450136326,1.0,0.8227223167397335
3,90,665,10.71259827634447,10.71259827634447,10.71259827634447,59,10.71259827634447,1.0,1.0
3,90,665,10.533513306533877,10.533513306533877,11.510546831491894,15,10.533513306533877,1.0,0.9151184092935589
3,90,665,10.587118676176692,10.587118676176692,10.587118676176692,841,9.497023854194824,0.8970357417042262,0.8970357417042262
3,90,665,10.68147308166749,10.68147308166749,10.68147308166749,18,10.68147308166749,1.0,1.0
3,90,665,11.025567000601916,11.025567000601916,13.008279854613816,32,11.025567000601916,1.0,0.8475807042766945
3,90,665,10.270934426425436,10.270934426425436,10.270934426425436,158,10.270934426425436,1.0,1.0
3,90,665,11.197146443228371,11.197146443228371,12.774470827157014,28,11.197146443228371,1.0,0.8765252662697043
3,90,665,11.070416818176868,11.070416818176868,12.555942404131972,29,11.070416818176868,1.0,0.8816874482104792
3,90,777,11.66298135193439,11.66298135193439,11.765977218434,20,11.66298135193439,1.0,0.99124629730387
3,90,777,12.028618022937074,12.028618022937074,12.028618022937074,649,12.028618022937074,1.0,1.0
3,90,777,12.102658231451583,12.102658231451583,12.102658231451583,36,12.102658231451583,1.0,1.0
3,90,777,11.780006876302298,11.780006876302298,12.973440831493033,53,11.780006876302298,1.0,0.9080094501765736
3,90,777,11.746512968738196,11.746512968738196,11.746512968738196,11,11.746512968738196,1.0,1.0
3,90,777,11.494742863466495,11.494742863466495,12.359481644494752,7,11.810207740252224,1.02744427435505,0.955558499940231
3,90,777,11.46829490245427,11.46829490245427,12.99974826069358,45,11.46829490245427,1.0,0.8821936142509884
3,90,777,12.098553193604586,12.098553193604586,12.143541073585558,111,12.098553193604586,1.0,0.9962953244273345
3,90,777,11.51599698489557,11.51599698489557,12.391784982164106,54,11.512563409469715,0.9997018429728352,0.9290480286770726
3,90,777,11.31955861672984,11.31955861672984,11.31955861672984,29,11.31955861672984,1.0,1.0
3,90,642,12.630678014265037,12.630678014265037,13.630678014265037,44,12.630678014265037,1.0,0.92663607790064
3,90,642,12.55428468658914,12.55428468658914,12.55428468658914,84,12.55428468658914,1.0,1.0
3,90,642,12.643541073585558,12.643541073585558,12.643541073585558,128,12.643541073585558,1.0,1.0
3,90,642,12.368818507122125,12.368818507122125,12.368818507122125,552,12.368818507122125,1.0,1.0
3,90,642,12.71068343437569,12.71068343437569,12.71068343437569,514,12.71068343437569,1.0,1.0
3,90,642,12.567907573478063,12.567907573478063,12.567907573478063,696,11.977812751496195,0.9530474887301734,0.9530474887301734
3,90,642,12.617233644385012,12.617233644385012,13.315213137479308,221,12.617233644385012,1.0,0.947580298874102
3,90,642,12.583506583741936,12.583506583741936,12.985406000839124,104,12.884536579405916,1.0239225841907147,0.9922320933649137
3,90,642,12.36666812285831,12.36666812285831,12.36666812285831,938,12.143541073585558,0.9819573835849666,0.9819573835849666
3,90,642,12.56205645294097,12.56205645294097,13.630678014265037,27,12.56205645294097,1.0,0.9216017310213247
3,90,642,12.305962170593546,12.305962170593546,12.305962170593546,15,12.305962170593546,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,16,13.630678014265037,1.0,1.0
3,90,452,13.028618022937074,13.028618022937074,13.028618022937074,17,13.028618022937074,1.0,1.0
3,90,452,13.297344680931705,13.297344680931705,13.297344680931705,31,13.297344680931705,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,19,13.630678014265037,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,466,13.341613187947148,0.9787930706003494,0.9787930706003494
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,35,13.630678014265037,1.0,1.0
3,90,452,12.973440831493033,12.973440831493033,12.99974826069358,43,12.485406000839124,0.9623820051293406,0.9604344446107747
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,0,13.630678014265037,1.0,1.0
3,90,452,13.341613187947148,13.341613187947148,13.341613187947148,542,13.040583192283169,0.9774367618500639,0.9774367618500639
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,114,13.630678014265037,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,16,13.630678014265037,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,209,13.630678014265037,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,323,13.630678014265037,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,56,13.630678014265037,1.0,1.0
3,90,452,13.630678014265037,13.630678014265037,13.630678014265037,49,13.630678014265037,1.0,1.0
4,10,2,1.9319597492354388,1.9319597492354388,2.577231762661349,68,2.3739897479140213,1.2287987619066667,0.9211394110177146
4,10,2,5.545802343619451,5.545802343619451,6.173205900497757,30,4.813917272873177,0.8680290018651096,0.7798083119963685
4,10,2,1.6878828028985229,1.6878828028985229,1.7023176840202705,626,1.0900948219818691,0.6458356114002108,0.640359218619789
4,10,2,4.378354379592625,4.378354379592625,4.378354379592625,19,3.8484900568262663,0.8789809419639397,0.8789809419639397
4,10,2,3.209387569769561,3.209387569769561,5.465704302241502,19,5.052090932008582,1.5741604347184937,0.924325695763802
4,10,2,1.5616063116448506,1.5616063116448506,1.8475896974461803,119,0.0,0.0,0.0
