query_id	NQC	UEF	RSD	OddsRatio	WIG	Scaled NQC	QV-NQC Variant	DenseQPP	SMV	Sigma_max	Sigma_x	max_dcg_value_mono_1000	max_dcg_value_mono_1000_depth	initial_bm25_retrieved_dcg_value	mono_1000_reranked_all_dcg_value	max_dcg_value_mono_1000_duo_20	max_dcg_value_mono_1000_duo_20_depth	mono_1000_duo_20_reranked_all_dcg_value
269228	58.782337	194.54282	5.3162003	9.044419	9.154032	58.782337	58.782337	0.0116938595	14.743837	1.5228955	1.5228955	13.630678014265037	27	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
269505	73.21928	250.4401	10.11874	8.921183	9.6201315	73.21928	73.21928	0.010442382	16.116894	1.4893692	1.4893692	11.368911128389415	958	11.368911128389415	11.368911128389415	11.760855228592648	7	11.625672617037953
269938	50.345943	174.37901	6.0826554	12.687982	9.115057	50.345943	50.345943	0.010585116	14.987857	1.4170345	1.4170345	6.966908885986502	313	6.84115575832647	6.84115575832647	7.75611424411607	14	7.682012111206927
270520	20.91769	73.41732	2.228239	5.9104443	9.224508	20.91769	20.91769	0.010077313	7.780598	1.0865169	1.0865169	10.91156828068049	224	9.750937055405776	9.750937055405776	12.4504883703013	16	12.450488370301299
273645	11.550673	38.953445	2.722197	5.51502	18.615986	11.550673	11.550673	0.010080853	6.2969065	1.160344	1.160344	13.630678014265037	19	13.630678014265037	13.630678014265037	13.630678014265037	0	12.99974826069358
277267	149.77289	504.891	14.572292	8.082271	12.738182	149.77289	149.77289	0.010525076	23.6952	2.690972	2.690972	12.178785319959788	8	11.299625671660031	11.299625671660031	11.299625671660031	0	10.801690160182238
277623	54.485775	184.90247	4.2826505	9.055448	12.941013	54.485775	54.485775	0.010528024	15.153901	1.7008407	1.684562	11.258790740070442	14	11.258790740070442	11.258790740070442	11.333260111035813	6	10.743165289053945
278920	51.99981	178.78014	4.2128534	8.416251	16.156034	51.99981	51.99981	0.01148093	11.327597	3.524307	2.0435581	6.231175901819174	44	5.9157110250334455	5.9157110250334455	6.974235896161738	20	6.974235896161738
279717	90.236694	305.3308	8.824832	10.230237	18.005867	90.236694	90.236694	0.010167471	17.70631	3.1823301	2.5346313	13.630678014265037	181	12.769324898118251	12.769324898118251	12.856972399795954	8	12.856972399795954
281818	77.24707	266.31384	12.487721	17.92281	11.166768	77.24707	77.24707	0.0107726455	21.758837	1.3922634	1.3922634	2.8739897479140213	6	2.122398159651221	2.122398159651221	2.754494511770458	20	2.754494511770458
281914	34.218178	122.318306	4.2488327	6.5775642	8.998427	34.218178	34.218178	0.009313825	9.360491	1.1356736	1.1356736	13.630678014265037	349	13.630678014265037	13.630678014265037	13.630678014265037	0	13.315213137479308
283237	34.32022	119.596405	3.5564246	8.222887	15.358867	34.32022	34.32022	0.009656622	10.330695	2.7106555	1.5616242	2.021911537850411	763	1.8423271757931499	1.8423271757931499	2.021911537850411	6	2.021911537850411
286520	126.46775	430.7431	10.190615	10.170268	12.696781	126.46775	126.46775	0.010115785	22.656263	2.7749095	2.7246017	13.630678014265037	14	11.630678014265037	11.630678014265037	12.918263640048991	12	12.174946521280482
290499	25.71802	92.586876	3.4954894	9.214315	17.260794	25.71802	25.71802	0.010244996	9.337368	1.5032202	1.5032202	12.99974826069358	43	12.973440831493033	12.973440831493033	12.99974826069358	18	12.710683434375692
29416	26.634512	94.98627	3.967801	10.282513	9.425685	26.634512	26.634512	0.010480603	7.55467	1.6673115	0.971866	10.495654767291173	404	10.206589940973284	10.206589940973284	11.688747925178308	13	11.688747925178308
294435	20.174454	68.03539	1.8153383	8.595006	8.833483	20.174454	20.174454	0.009619904	8.157605	1.1462877	1.1159556	11.293301599628895	12	10.390211612636953	10.390211612636953	10.390211612636952	0	10.252559289306603
294715	62.983692	195.94022	2.5472865	10.18272	11.023758	62.983692	62.983692	0.009509976	17.219435	1.7805258	1.7805258	5.304135654069214	26	4.17659156537923	4.17659156537923	4.986606288761281	17	4.986606288761281
29492	213.34628	726.9979	19.65886	8.157939	10.486578	213.34628	213.34628	0.009078652	21.99771	3.9404242	3.0551457	10.058302002277346	558	9.191107523323682	9.191107523323682	10.4327058094953	11	10.117240932709572
299023	42.56434	150.41751	5.3323474	4.6909795	11.952398	42.56434	42.56434	0.01013561	11.128276	1.6814078	1.6814078	8.298053849858803	801	8.298053849858803	8.298053849858803	8.298053849858803	0	8.1228555892719
302052	107.61317	387.62814	9.061647	8.596281	10.605478	107.61317	107.61317	0.0077539883	16.928473	2.6180604	1.7445813	9.221018096569342	544	9.055368381897027	9.055368381897027	9.055368381897027	0	8.278409535428175
30211	68.45552	228.05789	5.561294	11.398758	13.231742	68.45552	68.45552	0.00889494	18.418709	1.59824	1.59824	10.47621448894234	94	10.476214488942341	10.476214488942341	10.766039142828634	7	9.109092170571294
306336	202.49608	741.7509	8.044005	11.634841	12.711785	202.49608	202.49608	0.00927733	24.51288	3.3357632	3.237524	13.630678014265037	87	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
306782	904.9734	2930.8267	59.056686	10.814732	13.302079	904.9734	904.9734	0.009449044	53.22418	6.3567843	6.3247385	6.513234593199593	36	4.675715145196557	4.675715145196557	6.014892310742426	15	6.014892310742426
31123	139.66441	479.29382	18.643991	11.17913	12.254698	139.66441	139.66441	0.0097639365	22.200996	2.2314594	2.1876628	11.982058321154875	118	11.982058321154875	11.982058321154875	12.035577795056083	7	11.62777509075738
311298	27.250807	94.28375	3.3814123	12.545165	18.749449	27.250807	27.250807	0.0075121773	13.336649	1.2602315	1.2602315	12.117155036967969	30	12.117155036967967	12.117155036967967	12.13502349351557	8	12.13502349351557
3151	489.66357	1591.0393	26.064487	19.558882	22.154669	489.66357	489.66357	0.007587779	49.743874	6.7050486	6.1843815	12.436053489179551	10	12.436053489179551	12.436053489179551	12.436053489179551	0	12.406219863285854
316762	22.42196	79.62118	4.4430633	6.3963227	11.060643	22.42196	22.42196	0.009485769	7.6645803	1.1034061	1.1034061	9.655073031199649	474	9.655073031199647	9.655073031199647	9.831195622513606	19	9.831195622513606
317280	82.40479	280.06323	7.5563145	15.045599	14.073652	82.40479	82.40479	0.009964366	16.467169	2.4841638	1.9870878	9.940477575847131	438	9.63944758018315	9.63944758018315	9.63944758018315	0	9.508517826611692
323382	72.51143	253.80789	8.066593	8.132399	11.397596	72.51143	72.51143	0.010127349	15.728397	2.253485	2.1039786	13.630678014265037	331	13.243825207030495	13.243825207030495	13.243825207030495	0	12.710683434375692
323998	133.1316	472.19754	18.578785	7.728976	15.201586	133.1316	133.1316	0.009947371	17.178686	4.661548	2.7441137	12.061977845523923	15	11.338710264439493	11.338710264439493	11.645643547304983	11	10.114252113460308
326645	47.6301	161.4354	3.0036066	11.139177	16.180964	47.6301	47.6301	0.009965311	14.581328	1.8936006	1.8446177	12.021142913934336	46	12.021142913934336	12.021142913934336	12.306774164826368	14	12.306774164826367
329254	20.874813	71.88406	2.877041	6.0674863	16.697258	20.874813	20.874813	0.009092119	7.7225046	1.4763951	1.4763951	13.630678014265037	91	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
330967	5.8043256	20.080956	0.5072486	6.103675	4.8233075	5.8043256	5.8043256	0.009802184	3.7998943	0.51557636	0.5115655	1.7023176840202705	626	1.6878828028985229	1.6878828028985229	1.9498282057830432	15	1.93786303643695
332019	20.27551	71.093414	3.6745794	6.141817	12.891303	20.27551	20.27551	0.009721791	8.155583	1.1819212	1.1819212	10.756688266351016	254	10.756688266351016	10.756688266351016	11.157975954707304	12	10.792339283704619
334654	553.4037	1816.99	45.1742	20.061678	22.124123	553.4037	553.4037	0.010870406	53.706287	7.2073965	5.451532	9.077226943742447	28	9.042950078753101	9.042950078753101	10.03430355228368	16	9.955103400880159
337194	38.508045	133.1734	2.6263654	7.010353	14.774858	38.508045	38.508045	0.009605499	10.642866	2.0505695	1.9319559	9.324009144150052	322	9.324009144150052	9.324009144150052	9.324009144150052	0	8.624872167249721
340197	3.8364372	14.001591	0.45945188	7.638257	3.9844584	3.8364372	3.8364372	0.0093596475	3.6591003	0.47732812	0.47732812	5.849568290226781	377	4.684297151216396	4.684297151216396	4.9326196672119895	11	4.617583952877123
341089	120.93216	409.7692	19.434841	13.409381	14.194306	120.93216	120.93216	0.010715446	24.23896	2.2025251	2.2025251	8.989705221640826	98	8.440741988597637	8.440741988597637	8.701584543746199	7	8.184818934934551
349916	28.922235	105.12233	3.7929485	6.6784945	10.552747	28.922235	28.922235	0.010841633	9.762994	1.2303202	1.2303202	10.615490593899445	444	10.615490593899443	10.615490593899443	11.159789797787548	6	10.473619348501932
353617	143.81728	512.8578	15.301703	18.72021	9.129023	143.81728	143.81728	0.009908774	24.893877	1.8332244	1.8328115	8.757507548908396	48	8.083396470111653	8.083396470111653	8.874525784951746	13	8.573495789287765
362023	109.01672	375.76755	7.660179	12.350134	8.983975	109.01672	109.01672	0.009567007	21.09674	2.6351805	2.4508948	4.378354379592625	19	4.378354379592625	4.378354379592625	4.48204564771079	9	4.437777140695345
363651	24.044916	84.60186	2.4472945	7.313857	10.20836	24.044916	24.044916	0.009039313	8.463544	1.2979194	1.2979194	10.461286941099614	302	10.160256945435632	10.160256945435632	10.160256945435632	0	9.98695360475168
368043	90.0978	331.86392	5.2866564	9.780625	10.395228	90.0978	90.0978	0.009660164	14.844201	2.8271668	2.037321	8.795989361336597	146	7.80541884523126	7.80541884523126	8.192271652465802	16	8.192271652465802
37485	36.21982	120.23286	2.2460852	7.306271	8.84027	36.21982	36.21982	0.008837042	9.236338	2.1035488	1.1638106	11.148724987821542	17	11.148724987821542	11.148724987821542	11.148724987821542	0	10.26303630972912
379119	6.531798	22.393135	0.52642894	6.061106	11.742793	6.531798	6.531798	0.011004119	4.380479	0.84950805	0.84950805	11.62575851277956	340	11.418990301339079	11.418990301339079	13.630678014265037	19	13.630678014265037
38098	1.514488	5.293583	0.12431934	7.9840317	9.687571	1.514488	1.514488	0.0092532355	1.8408648	0.39380798	0.30658343	7.30541884523126	272	5.1226819713715015	5.1226819713715015	6.205449783178135	16	5.872116449844801
381403	31.849657	107.39717	1.5520025	6.8797956	11.102937	31.849657	31.849657	0.008903683	8.967674	1.7591482	1.3823609	9.744415313937669	997	9.744415313937669	9.744415313937669	9.78823906477652	7	8.805388148358599
388314	16.256767	56.72232	2.3711884	6.98866	10.803772	16.256767	16.256767	0.009808913	7.5531335	0.9929779	0.9929779	7.166494875183456	487	7.166494875183456	7.166494875183456	7.166494875183456	0	4.70009889637784
389504	221.81499	739.7697	27.693739	12.682749	15.937877	221.81499	221.81499	0.009810093	36.00315	3.0174394	3.0174394	6.842056117706555	69	6.8300909483604615	6.8300909483604615	7.02301713368329	15	6.994147371439794
390135	49.780525	164.48651	4.444174	11.599358	38.080276	49.780525	49.780525	0.009422475	17.387268	2.2487905	2.1901207	12.051203246072582	204	12.051203246072582	12.051203246072582	12.305962170593546	10	12.305962170593546
391417	55.257717	190.40791	7.7729692	10.702372	17.450548	55.257717	55.257717	0.0103316	15.873963	2.029874	2.029874	11.033513306533877	45	10.662871238304108	10.662871238304108	11.423799689194276	16	11.110804524184202
391977	51.679047	176.914	4.1655846	8.6894045	11.934628	51.679047	51.679047	0.009884577	12.92023	1.5337118	1.5337118	11.448823927232777	663	11.448823927232777	11.448823927232777	13.630678014265037	15	13.630678014265037
392514	9.018395	32.671696	5.6469464	7.1961746	9.975436	9.018395	9.018395	0.008897775	4.5239916	0.7228686	0.7219614	10.968068196209725	56	9.96844272259051	9.96844272259051	10.549809941280254	13	10.549809941280254
393632	28.785585	100.28363	2.7040505	7.4031863	10.108399	28.785585	28.785585	0.009563112	10.0204115	1.381444	1.381444	12.540583192283169	25	12.09340726456582	12.09340726456582	12.359481644494752	12	12.359481644494753
394782	67.19221	246.81358	5.6121316	9.748616	12.342712	67.19221	67.19221	0.00920977	16.678886	2.0107796	2.0085473	12.567907573478063	696	12.567907573478065	12.567907573478065	12.567907573478063	0	9.618524123871618
398258	16.667164	58.327682	2.5721264	9.525308	11.094797	16.667164	16.667164	0.010378321	8.639935	0.90502775	0.90502775	10.87380641198622	127	10.873806411986221	10.873806411986221	11.749946544164054	16	11.749946544164054
398447	179.65312	630.83435	19.257837	13.025433	18.945847	179.65312	179.65312	0.009563347	26.621584	4.1966186	3.2619734	11.60490123698269	14	11.60490123698269	11.60490123698269	11.60490123698269	0	10.961286941099614
400283	3.7080843	13.018808	0.8527276	6.581777	6.3101625	3.7080843	3.7080843	0.0098974435	3.464991	0.4370025	0.4370025	13.014183141815328	68	10.30814325173002	10.30814325173002	11.910936629873756	18	11.910936629873756
400868	15.497163	52.34262	1.8187336	11.132076	7.078953	15.497163	15.497163	0.008845668	9.265479	0.9852776	0.9852776	8.938765222234224	20	8.593466719554796	8.593466719554796	8.593466719554796	0	6.850406725212233
401825	44.189354	156.98972	9.5567	10.394879	20.375488	44.189354	44.189354	0.010339269	16.394423	1.5375462	1.5375462	13.630678014265037	0	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
401855	19.558453	70.345856	1.4008235	5.9039297	14.434879	19.558453	19.558453	0.008545971	7.9838495	1.3754747	1.37125	5.144288227709877	265	5.103545917387585	5.103545917387585	5.3662106932376314	11	4.713978907692711
402572	43.184074	153.71971	3.7785895	11.2134	8.705767	43.184074	43.184074	0.010326409	13.233397	1.3788241	1.3788241	4.876892671421679	56	4.543559338088345	4.543559338088345	4.543559338088345	0	4.340317323341019
404202	273.94733	920.8468	37.065044	14.245509	19.543707	273.94733	273.94733	0.008115531	44.735363	3.8281777	3.8281777	10.095650270096929	0	9.818825229914067	9.818825229914067	10.051381763081482	9	10.051381763081482
406541	278.2259	895.21216	17.86684	9.972772	11.027038	278.2259	278.2259	0.009263157	33.112694	3.9475522	3.934684	13.630678014265037	0	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
407519	89.251724	338.27145	13.174464	9.750895	11.77534	89.251724	89.251724	0.008128538	19.270578	2.1670437	2.1670437	13.630678014265037	15	12.843794269083622	12.843794269083622	13.630678014265037	16	13.630678014265037
409387	45.012054	156.20999	5.1704345	10.690529	9.569765	45.012054	45.012054	0.0105257835	12.45951	1.4704984	1.4704984	8.735916886295753	52	8.735916886295753	8.735916886295753	8.735916886295753	0	7.4345196525755455
410760	57.381832	187.3843	5.3028502	10.291236	9.872765	57.381832	57.381832	0.010043796	14.251432	1.6523513	1.5125712	8.8318188956991	217	7.8555906394482165	7.8555906394482165	8.498485562365769	15	8.477988799099437
411284	24.015875	88.224396	3.5542767	8.8024845	12.054768	24.015875	24.015875	0.009195005	8.931265	1.2447157	1.2447157	13.630678014265037	267	13.130678014265037	13.130678014265037	13.329648018601056	18	13.329648018601056
413071	11.759699	42.551533	1.5447365	7.112751	13.407082	11.759699	11.759699	0.010034591	6.619833	1.0368193	1.0368193	13.630678014265037	128	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
414370	34.498245	117.72734	5.2788954	6.453068	10.63131	34.498245	34.498245	0.008968074	11.050509	1.5280489	1.5280489	10.94050401659976	16	9.696345993440142	9.696345993440142	11.75742165316679	19	11.75742165316679
417048	17.293192	57.962967	1.4755573	7.346165	9.966634	17.293192	17.293192	0.010457481	7.4324064	1.0749224	1.0582162	12.36666812285831	25	12.155911466185099	12.155911466185099	13.297344680931705	16	13.297344680931705
418353	16.856018	56.697792	1.6382699	7.811243	12.525712	16.856018	16.856018	0.00952391	7.803451	1.2328387	1.2328387	4.467432249580142	37	3.267357571090978	3.267357571090978	4.112882780014953	12	3.478519451017638
421142	109.95024	355.5553	7.041268	8.607926	10.235038	109.95024	109.95024	0.009582593	21.02956	2.253799	2.20209	12.340133987413218	23	11.975098549035867	11.975098549035867	12.041481082257596	8	12.041481082257596
422398	274.2225	930.621	35.062634	12.62136	16.467072	274.2225	274.2225	0.010581813	39.4009	3.2786717	3.2786717	11.738073996085255	23	11.270311153239941	11.270311153239941	12.66298135193439	14	12.66298135193439
422827	54.828766	193.30247	6.442418	10.257518	11.258056	54.828766	54.828766	0.00910972	14.151952	1.9015104	1.6598194	12.143541073585558	111	12.098553193604586	12.098553193604586	12.473440831493033	19	12.077603296540422
423752	703.89	2292.948	46.130184	16.34491	15.353903	703.89	703.89	0.010586649	52.094948	6.407713	6.2733727	10.614330720877351	28	10.3089625342874	10.3089625342874	10.383431905252769	6	10.329912431351561
424365	24.04901	82.75082	6.1764736	8.0294695	10.97324	24.04901	24.04901	0.010099145	10.519592	1.0909057	1.0909057	6.284695375720383	100	6.284695375720383	6.284695375720383	6.284695375720383	0	5.996579098018229
424474	22.28716	77.80892	3.1306698	10.446853	9.30131	22.28716	22.28716	0.010178091	10.202796	0.9488326	0.9488326	2.9671660104124484	56	1.2317065537373744	1.2317065537373744	2.263923995665121	19	2.263923995665121
425246	133.62958	454.18436	14.717391	16.086168	14.778318	133.62958	133.62958	0.011080047	33.393055	2.5781128	2.537427	11.422609119299526	29	11.422609119299526	11.422609119299526	11.422609119299526	0	6.74381253358641
425375	10.897247	37.292797	1.4823707	6.373889	10.566695	10.897247	10.897247	0.009744458	5.6367273	0.8354707	0.8354707	11.510639452759188	18	10.934708373622872	10.934708373622872	12.351042671841812	11	12.324642621373972
425771	14.033546	48.375877	1.1459054	9.879729	6.3728385	14.033546	14.033546	0.010260218	8.2133255	1.0239966	1.0239966	7.404912454235132	981	7.404912454235132	7.404912454235132	7.404912454235132	0	6.472085511897927
428021	8.160277	28.860277	1.226451	6.5324745	14.01505	8.160277	8.160277	0.010130771	5.1213017	0.8672243	0.8672243	11.94914325474462	56	9.627416230322392	9.627416230322392	11.728551890923296	13	11.6809357042236
428623	69.60932	235.7117	5.0425696	11.294223	16.736088	69.60932	69.60932	0.009558388	17.455774	2.2754135	2.2754135	9.851128567583418	23	9.500371533879074	9.500371533879074	9.500371533879074	0	8.768220223965104
432793	255.41946	919.62335	14.71562	15.218381	15.470674	255.41946	255.41946	0.010731604	35.74279	3.5893607	3.4925494	10.68147308166749	18	10.68147308166749	10.68147308166749	10.743165289053945	8	10.454100462736056
434669	10.421346	35.971397	0.84555095	8.559636	9.209232	10.421346	10.421346	0.0084459735	6.3986325	0.7666694	0.7666694	13.315213137479308	321	12.359481644494753	12.359481644494753	13.274470827157014	16	13.274470827157014
43762	121.15229	408.54712	6.4989147	8.255891	12.839132	121.15229	121.15229	0.008625868	19.151842	2.6858096	2.4341376	13.014183141815328	356	12.725118315497438	12.725118315497438	13.008279854613816	11	10.777337105873617
440465	76.78412	260.62994	8.01466	12.615637	26.377007	76.78412	76.78412	0.010912739	24.047064	2.7034333	2.7034333	11.163315994480705	171	11.163315994480703	11.163315994480703	11.250963496158406	7	10.887796536931374
441793	5.7135143	20.779207	0.86385465	6.240377	10.47495	5.7135143	5.7135143	0.010438017	3.2678382	1.2945215	0.7917829	8.869175541139924	704	8.869175541139924	8.869175541139924	8.869175541139924	0	8.502029251421908
442189	5.7801065	21.090696	0.97003293	7.2743893	9.004594	5.7801065	5.7801065	0.009574801	4.905494	0.55612093	0.55612093	9.665693084989062	255	8.749984529361274	8.749984529361274	8.749984529361274	0	7.371356622276394
442850	83.65885	297.37357	9.619125	10.517753	10.341486	83.65885	83.65885	0.010543477	19.415976	1.758525	1.758525	5.465704302241502	19	3.209387569769561	3.209387569769561	3.209387569769561	0	3.06142779463595
443015	162.44524	567.7768	26.01872	7.149945	9.862805	162.44524	162.44524	0.008543607	24.651438	2.318391	2.318391	7.254861749826684	973	7.254861749826684	7.254861749826684	8.25596642397983	15	7.388771945026167
445494	823.1879	2835.1963	93.21212	16.58725	16.341305	823.1879	823.1879	0.008533797	54.28217	7.028364	6.8444934	9.50261453941018	129	9.160842233423907	9.160842233423907	10.151412749529245	20	10.151412749529243
446463	19.618412	68.66005	2.9099944	6.4292564	8.981594	19.618412	19.618412	0.010191661	7.89029	1.0003563	1.0003563	12.320397051715291	292	11.80858800790661	11.80858800790661	11.80858800790661	0	10.691335777294155
44686	51.623486	170.26479	6.921888	11.701919	10.961475	51.623486	51.623486	0.009196422	14.466899	1.6800463	1.5925736	8.326830990835003	364	7.1547141707646595	7.1547141707646595	7.932729780842272	12	7.025690881540741
446952	6.664837	23.471474	0.5020062	7.6006103	10.845918	6.664837	6.664837	0.010557632	4.0222335	0.98681873	0.8054341	13.243825207030495	586	12.178785319959788	12.178785319959788	12.657975954707304	15	12.657975954707304
449124	13.130324	45.9624	1.9219939	8.994423	11.246946	13.130324	13.130324	0.010194966	6.7938213	1.0801295	1.0801295	13.341613187947148	542	13.341613187947148	13.341613187947148	13.341613187947148	0	13.028618022937074
450523	189.09505	626.18256	14.339112	18.269188	13.675179	189.09505	189.09505	0.010421618	31.28711	3.4713478	2.9187474	5.271918212141468	12	4.997288266945328	4.997288266945328	5.066611708871935	4	3.748205923381328
453347	414.5422	1426.954	15.256354	20.012602	12.335591	414.5422	414.5422	0.009259259	39.511593	4.458697	3.1045852	10.203063744280133	614	10.203063744280131	10.203063744280131	10.247332251295576	10	10.247332251295576
453459	420.92456	1343.5469	50.683025	19.167442	18.166039	420.92456	420.92456	0.009153427	42.178707	5.121796	4.7882285	10.849876073294034	30	10.849876073294034	10.849876073294034	10.849876073294034	0	9.072972425694125
454741	13.975408	49.74544	1.2109942	17.828957	5.5034842	13.975408	13.975408	0.009332839	7.785233	0.68719804	0.66064095	9.863943716359554	15	9.849508835237806	9.849508835237806	9.923978206203175	6	9.548478839573825
455963	431.63464	1487.3441	38.04736	13.947989	14.249611	431.63464	431.63464	0.009616952	50.049984	3.6442747	3.6442747	11.022081258511642	295	9.265576894289053	9.265576894289053	11.060287883382506	13	11.060287883382506
456357	16.222946	56.972054	1.7191125	6.662345	7.8219914	16.222946	16.222946	0.011309446	6.615344	0.86010844	0.85046136	6.9304121453228875	302	6.9304121453228875	6.9304121453228875	6.9304121453228875	0	6.5966340558129595
457394	28.426004	94.47359	3.4744039	7.747643	10.113033	28.426004	28.426004	0.0091672465	9.378557	1.1955934	1.1485658	7.744823006596777	895	7.744823006596777	7.744823006596777	7.806114246849815	7	7.152891950063174
457497	12.461557	43.751656	1.3196722	4.6092243	9.815559	12.461557	12.461557	0.009261858	5.2662196	1.069732	1.069732	11.569071702620189	405	11.24173427775566	11.24173427775566	12.666414927360249	12	12.379819812818013
459691	30.592863	110.240715	1.5917331	10.373897	14.33162	30.592863	30.592863	0.009571848	11.028148	1.5774112	1.4614079	7.858493562955875	60	6.9933016481297825	6.9933016481297825	7.0626250900563905	4	6.38361042226167
460734	95.359245	333.3998	10.065096	13.195358	10.495696	95.359245	95.359245	0.009118107	20.04071	2.2852702	2.230985	13.630678014265037	28	13.315213137479308	13.315213137479308	13.630678014265037	11	12.166414927360247
46468	26.229671	97.634735	3.8323832	5.0494165	11.912561	26.229671	26.229671	0.009111846	8.8718815	1.456057	1.456057	9.721482005174003	527	9.08711867617669	9.08711867617669	10.087118676176692	16	10.087118676176692
465250	8.866858	31.488665	1.2960324	14.721683	7.754828	8.866858	8.866858	0.009552366	6.0924053	0.58850735	0.58850735	9.089651892222465	679	8.72567293876261	8.72567293876261	8.72567293876261	0	5.996321164251707
467925	143.59903	472.41815	18.111738	18.659195	8.792153	143.59903	143.59903	0.010852482	26.120527	2.322327	1.7172755	9.699013374652765	12	8.564423339410903	8.564423339410903	8.876362019503478	13	8.876362019503478
471007	113.62547	391.29138	6.960196	9.329726	11.858385	113.62547	113.62547	0.011401968	17.913868	2.6195753	2.3682778	11.961108424090712	698	11.961108424090712	11.961108424090712	11.961108424090712	0	11.294441757424046
472211	53.54007	191.98747	5.070177	8.644703	10.998324	53.54007	53.54007	0.0103412755	13.508607	1.8512764	1.7413225	10.020709702202332	26	9.348225644075761	9.348225644075761	9.47915539764722	3	8.01925694242103
47228	50.845688	170.39844	9.05969	7.5389724	11.348683	50.845688	50.845688	0.008665459	12.92214	1.6176479	1.6176479	13.630678014265037	29	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
473361	15.56532	54.39658	2.3606665	9.488514	6.0470514	15.56532	15.56532	0.009330713	7.534924	0.72200847	0.72200847	1.8475896974461803	119	1.5616063116448506	1.5616063116448506	2.122398159651221	20	2.122398159651221
474427	54.814995	185.37737	11.289401	11.735123	13.346477	54.814995	54.814995	0.009599006	15.347269	1.67072	1.67072	13.130678014265037	5	12.45694146184908	12.45694146184908	12.45694146184908	0	12.45694146184908
477383	121.941216	433.4845	9.524315	9.299934	13.752896	121.941216	121.941216	0.009678345	21.723894	2.552735	2.5386598	8.458524549403634	787	8.458524549403634	8.458524549403634	8.94615665835931	13	8.922226319667123
480154	65.087494	222.73305	13.790532	7.9891825	12.740611	65.087494	65.087494	0.009660164	16.410124	1.7299265	1.7299265	13.630678014265037	0	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
482800	13.263191	48.854156	2.6981966	5.7843895	9.762569	13.263191	13.263191	0.009833348	6.244684	0.9949705	0.9949705	11.51262533386435	286	11.51262533386435	11.51262533386435	12.342511077921577	18	12.342511077921577
483241	3.7559087	13.410953	0.51197773	5.0816736	8.567447	3.7559087	3.7559087	0.009987972	2.9621246	0.53557235	0.53557235	7.985897119834181	771	7.25731153953651	7.25731153953651	7.995452032393595	2	7.625098594803007
483256	77.98346	267.46045	7.929174	6.277832	22.252827	77.98346	77.98346	0.009483762	17.378754	2.812184	2.812184	13.630678014265037	82	13.329648018601056	13.329648018601056	13.630678014265037	19	13.630678014265037
486358	442.64706	1448.0492	29.176699	15.324359	12.446346	442.64706	442.64706	0.009639384	44.985207	4.5091133	4.196237	4.210226004755012	11	4.210226004755012	4.210226004755012	4.210226004755012	0	4.210226004755012
488858	0.2348799	0.91483855	0.018203024	16.338032	5.5677733	0.2348799	0.2348799	0.010319448	0.9691668	0.15380158	0.10889658	0.0	0	0.0	0.0	0.0	0	0.0
489917	225.25394	766.36536	13.441469	8.2979965	9.627454	225.25394	225.25394	0.008893758	30.18069	2.870403	2.8627667	6.201787032102071	238	5.894853749236579	5.894853749236579	5.894853749236579	0	5.148712314377457
490271	369.95364	1232.4302	21.408998	18.438583	16.636412	369.95364	369.95364	0.011303434	36.736965	6.1238875	5.3697243	10.050543328096031	44	9.361614536395578	9.361614536395578	9.361614536395578	0	8.265762056634042
490883	543.2309	1947.6174	31.96156	23.008488	17.747	543.2309	543.2309	0.008713084	58.1762	5.8888702	4.7169476	7.07985112099043	19	7.07985112099043	7.07985112099043	8.823982703397421	7	8.534917877079533
490967	37.44201	133.5058	6.1365547	10.788361	10.076113	37.44201	37.44201	0.008955314	11.9081955	1.4398354	1.4398354	13.630678014265037	49	13.329648018601056	13.329648018601056	13.329648018601056	0	12.959005950371285
491022	70.38364	227.02881	11.25794	10.317008	22.079824	70.38364	70.38364	0.010825831	20.080847	1.9664406	1.9664406	13.630678014265037	17	13.630678014265037	13.630678014265037	13.630678014265037	0	13.630678014265037
491558	108.20659	378.49454	6.1872826	9.782355	11.688599	108.20659	108.20659	0.010641497	21.889805	2.5338597	2.530558	11.512118653293122	20	11.027046201135848	11.027046201135848	12.942795211366514	20	12.942795211366514
49325	409.62793	1291.344	33.886658	14.3646	12.018796	409.62793	409.62793	0.009132991	40.08314	4.0668063	3.6678991	9.421271292067406	27	9.132206465749517	9.132206465749517	9.621524487565472	12	9.332459661247583
495919	334.47607	1204.6578	20.762356	16.06322	12.130382	334.47607	334.47607	0.009983841	36.290302	4.3409004	3.8845463	9.220956172174708	138	8.216851134327708	8.216851134327708	8.332179408229639	16	7.964165646718595
497954	24.673409	80.386795	2.5077658	6.2810993	9.956103	24.673409	24.673409	0.009832404	8.377483	1.1846879	1.1822588	12.6401074981597	6	8.726546857390064	8.726546857390064	9.739443082988906	15	9.713043032521064
